franchiseID,FranchiseName,teamID,name,yearID,G,W,R,H,HR,BB,SO,SB,RA,ERA,HA,HRA,BBA,SOA,statID,teamID-Year,Park,Lat,Lon,Open,Closed
NYY,New York Yankees,NYA,New York Yankees,1974,162,89,671,1451,101,515,690,53,623,3.31,1402,104,528,829,2733408,NYA-1974,Shea Stadium,40.755556,-73.848056,1964,2008
NYY,New York Yankees,NYA,New York Yankees,1975,160,83,681,1430,110,486,710,102,588,3.29,1325,104,502,809,2813328,NYA-1975,Shea Stadium,40.755556,-73.848056,1964,2008
NYY,New York Yankees,NYA,New York Yankees,1976,159,97,730,1496,120,470,616,163,575,3.19,1300,97,448,674,2894400,NYA-1976,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1977,162,100,831,1576,184,533,681,93,651,3.61,1395,139,486,758,2976624,NYA-1977,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1978,163,100,735,1489,125,505,695,98,582,3.18,1321,111,478,817,3067000,NYA-1978,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1979,160,89,734,1443,150,509,590,65,672,3.83,1446,123,455,731,3158728,NYA-1979,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1980,162,103,820,1484,189,643,739,86,662,3.58,1433,102,463,845,3251808,NYA-1980,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1981,107,59,421,889,100,391,434,47,343,2.9,827,64,287,606,3346240,NYA-1981,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1982,162,79,709,1417,161,590,719,69,716,3.99,1471,113,491,939,3442024,NYA-1982,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1983,162,91,770,1535,153,533,686,84,703,3.86,1449,116,455,892,3539160,NYA-1983,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1984,162,87,758,1560,130,534,673,62,679,3.78,1485,120,518,992,3637648,NYA-1984,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1985,161,97,839,1458,176,620,771,155,660,3.69,1373,157,518,907,3737488,NYA-1985,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1986,162,90,797,1512,188,645,911,139,738,4.11,1461,175,492,878,3838680,NYA-1986,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1987,162,89,788,1445,196,604,949,105,758,4.36,1475,179,542,900,3941224,NYA-1987,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1988,161,85,772,1469,148,588,935,146,748,4.26,1512,157,487,861,4045120,NYA-1988,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1989,161,74,698,1470,130,502,831,137,792,4.5,1550,150,521,787,4150368,NYA-1989,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1990,162,67,603,1322,147,427,1027,119,749,4.21,1430,144,618,909,4256968,NYA-1990,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1991,162,71,674,1418,147,473,861,109,777,4.42,1510,152,506,936,4364920,NYA-1991,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1992,162,76,733,1462,163,536,903,78,746,4.21,1453,129,612,851,4474224,NYA-1992,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1993,162,88,821,1568,178,629,910,39,761,4.35,1467,170,552,899,4593448,NYA-1993,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1994,113,70,670,1155,139,530,660,55,534,4.34,1045,120,398,656,4714240,NYA-1994,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1995,145,79,749,1365,122,625,851,50,688,4.56,1286,159,535,908,4836600,NYA-1995,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1996,162,92,871,1621,162,632,909,96,787,4.65,1469,143,610,1139,4960528,NYA-1996,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1997,162,96,891,1636,161,676,954,99,688,3.84,1463,144,532,1165,5086024,NYA-1997,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1998,162,114,965,1625,207,653,1025,153,656,3.82,1357,156,466,1080,5217655,NYA-1998,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,1999,162,98,900,1568,193,718,978,104,731,4.13,1402,158,581,1111,5355595,NYA-1999,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2000,161,87,871,1541,205,631,1007,99,814,4.76,1458,177,577,1040,5495335,NYA-2000,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2001,161,95,804,1488,203,519,1035,161,713,4.02,1429,158,465,1266,5636875,NYA-2001,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2002,161,103,897,1540,223,640,1171,100,697,3.87,1441,144,403,1135,5780215,NYA-2002,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2003,163,101,877,1518,230,684,1042,98,716,4.02,1512,145,375,1119,5925355,NYA-2003,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2004,162,101,897,1483,242,670,982,84,808,4.69,1532,182,445,1058,6072295,NYA-2004,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2005,162,95,886,1552,229,637,989,84,789,4.52,1495,164,463,985,6216048,NYA-2005,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2006,162,97,930,1608,210,649,1053,139,767,4.41,1463,170,496,1019,6366528,NYA-2006,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2007,162,94,968,1656,201,637,991,123,777,4.49,1498,150,578,1009,6518808,NYA-2007,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2008,162,89,789,1512,180,535,1015,118,727,4.28,1478,143,489,1141,6672888,NYA-2008,Yankee Stadium II,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2009,162,103,915,1604,244,663,1014,111,753,4.26,1386,181,574,1260,6828768,NYA-2009,Yankee Stadium III,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2010,162,95,859,1485,201,662,1136,103,693,4.06,1349,179,540,1154,6986448,NYA-2010,Yankee Stadium III,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2011,162,97,867,1452,222,627,1138,147,657,3.73,1423,152,507,1222,7145928,NYA-2011,Yankee Stadium III,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2012,162,95,804,1462,245,565,1176,93,668,3.84,1401,190,431,1318,7307208,NYA-2012,Yankee Stadium III,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2013,162,85,650,1321,144,466,1214,115,671,3.94,1452,171,437,1233,7470288,NYA-2013,Yankee Stadium III,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2014,162,84,633,1349,147,452,1133,112,664,3.75,1392,164,398,1370,7635168,NYA-2014,Yankee Stadium III,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2015,162,87,764,1397,212,554,1227,63,698,4.03,1416,182,474,1370,7801848,NYA-2015,Yankee Stadium III,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2016,162,84,680,1378,183,475,1188,72,702,4.16,1358,214,444,1393,7970328,NYA-2016,Yankee Stadium III,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2017,162,91,858,1463,241,616,1386,90,660,3.72,1248,192,504,1560,8140608,NYA-2017,Yankee Stadium III,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2018,162,100,851,1374,267,625,1421,63,669,3.78,1311,177,494,1634,8312688,NYA-2018,Yankee Stadium III,40.826944,-73.928056,1976,2008
NYY,New York Yankees,NYA,New York Yankees,2019,162,103,943,1493,306,569,1437,55,739,4.31,1374,248,507,1534,8486568,NYA-2019,Yankee Stadium III,40.826944,-73.928056,1976,2008
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1901,137,74,805,1409,35,301,344,173,760,4,1346,20,374,350,157024,PHA-1901,Columbia Park,39.981111,-75.182778,1901,1912
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1902,137,83,775,1369,38,343,288,201,636,3.29,1292,33,368,455,169099,PHA-1902,Columbia Park,39.981111,-75.182778,1901,1912
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1903,137,75,597,1236,32,268,511,157,519,2.98,1124,20,315,728,182475,PHA-1903,Columbia Park,39.981111,-75.182778,1901,1912
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1904,155,81,557,1266,31,313,600,137,503,2.35,1149,13,366,887,196363,PHA-1904,Columbia Park,39.981111,-75.182778,1901,1912
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1905,152,92,623,1310,24,376,641,190,488,2.19,1137,21,409,895,210763,PHA-1905,Columbia Park,39.981111,-75.182778,1901,1912
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1906,149,78,561,1206,32,383,666,165,539,2.6,1135,9,425,749,225675,PHA-1906,Columbia Park,39.981111,-75.182778,1901,1912
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1907,150,88,584,1276,22,384,561,137,511,2.35,1106,13,378,789,241099,PHA-1907,Columbia Park,39.981111,-75.182778,1901,1912
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1908,157,68,486,1131,21,368,595,116,562,2.56,1194,10,410,741,257035,PHA-1908,Columbia Park,39.981111,-75.182778,1901,1912
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1909,153,95,605,1257,21,403,578,201,411,1.93,1069,9,386,728,273483,PHA-1909,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1910,155,102,674,1373,19,409,573,207,442,1.79,1103,8,450,789,290443,PHA-1910,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1911,152,101,861,1540,35,424,,226,601,3.01,1343,17,487,739,307915,PHA-1911,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1912,153,90,779,1442,22,485,,258,658,3.32,1273,12,518,601,325899,PHA-1912,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1913,153,96,794,1412,33,534,547,221,592,3.19,1200,24,532,630,344395,PHA-1913,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1914,158,99,749,1392,29,545,517,231,529,2.78,1264,18,521,720,370663,PHA-1914,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1915,154,43,545,1204,16,436,634,127,888,4.29,1358,22,827,588,400423,PHA-1915,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1916,154,36,447,1212,19,406,631,151,776,3.92,1311,26,715,575,423499,PHA-1916,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1917,154,55,529,1296,17,435,519,112,691,3.27,1310,23,562,516,444555,PHA-1917,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1918,130,52,412,1039,22,343,485,83,538,3.22,1106,13,486,277,466123,PHA-1918,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1919,140,36,457,1156,35,349,565,103,742,4.26,1371,44,503,417,488203,PHA-1919,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1920,156,48,558,1324,44,353,593,50,834,3.93,1612,56,461,423,510795,PHA-1920,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1921,155,53,657,1497,82,424,565,68,894,4.61,1645,85,548,431,533899,PHA-1921,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1922,155,65,705,1409,111,437,591,60,830,4.59,1573,107,469,373,557515,PHA-1922,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1923,153,69,661,1407,53,445,517,72,761,4.08,1465,68,550,400,581643,PHA-1923,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1924,152,71,685,1459,63,374,482,79,778,4.39,1527,43,597,371,606283,PHA-1924,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1925,153,88,831,1659,76,453,432,67,713,3.87,1468,60,544,495,631435,PHA-1925,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1926,150,83,677,1359,61,523,452,56,570,3,1362,38,451,571,657099,PHA-1926,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1927,155,91,841,1606,56,551,326,98,726,3.97,1467,65,442,553,683275,PHA-1927,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1928,153,98,829,1540,89,533,442,59,615,3.36,1349,66,424,607,709963,PHA-1928,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1929,151,104,901,1539,122,543,440,61,615,3.44,1371,73,487,573,737163,PHA-1929,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1930,154,102,951,1573,125,599,531,48,751,4.28,1457,84,488,672,764875,PHA-1930,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1931,153,107,858,1544,118,528,543,25,626,3.47,1342,73,457,574,793099,PHA-1931,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1932,154,94,981,1606,172,647,630,38,752,4.45,1477,112,511,595,821835,PHA-1932,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1933,152,79,875,1519,139,625,618,34,853,4.81,1523,77,644,423,851083,PHA-1933,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1934,153,68,764,1491,144,491,584,57,838,5.01,1429,84,693,480,880843,PHA-1934,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1935,149,58,710,1470,112,475,602,43,869,5.12,1486,73,704,469,911115,PHA-1935,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1936,154,53,714,1443,72,524,590,59,1045,6.08,1645,131,696,405,941899,PHA-1936,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1937,154,54,699,1398,94,583,557,95,854,4.85,1490,105,613,469,973195,PHA-1937,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1938,154,53,726,1410,98,605,590,65,956,5.48,1573,142,599,473,1005003,PHA-1938,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1939,153,55,711,1438,98,503,532,60,1022,5.79,1687,148,579,397,1037323,PHA-1939,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1940,154,54,703,1391,105,556,656,48,932,5.22,1543,135,534,488,1070155,PHA-1940,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1941,154,64,713,1431,85,574,588,27,840,4.83,1516,136,557,386,1103499,PHA-1941,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1942,154,55,549,1315,33,440,490,44,801,4.45,1404,89,639,546,1137355,PHA-1942,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1943,155,49,497,1219,26,430,465,55,717,4.05,1421,73,536,503,1171723,PHA-1943,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1944,155,72,525,1364,36,422,490,42,594,3.26,1345,58,390,534,1206603,PHA-1944,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1945,153,52,494,1297,33,449,463,25,638,3.62,1380,55,571,531,1241995,PHA-1945,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1946,155,49,529,1317,40,482,594,39,680,3.9,1371,83,577,562,1277899,PHA-1946,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1947,156,78,633,1311,61,605,563,37,614,3.51,1291,85,597,493,1314315,PHA-1947,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1948,154,84,729,1345,68,726,523,40,735,4.43,1456,86,638,486,1351243,PHA-1948,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1949,154,81,726,1331,82,783,493,36,725,4.23,1359,105,758,490,1388683,PHA-1949,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1950,154,52,670,1361,100,685,493,42,913,5.49,1528,138,729,466,1426635,PHA-1950,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1951,154,70,736,1381,102,677,565,47,745,4.47,1421,109,569,437,1465099,PHA-1951,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1952,155,79,664,1305,89,683,561,52,723,4.15,1402,113,526,562,1504075,PHA-1952,Shibe Park,39.996111,-75.165,1909,1953
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1953,157,59,632,1398,116,498,602,41,799,4.67,1475,121,594,566,1543563,PHA-1953,Connie Mack Stadium,39.996111,-75.165,1953,1970
OAK,Oakland Athletics,PHA,Philadelphia Athletics,1954,156,51,542,1228,94,504,677,30,875,5.18,1523,141,685,555,1586080,PHA-1954,Connie Mack Stadium,39.996111,-75.165,1953,1970
OAK,Oakland Athletics,KC1,Kansas City Athletics,1955,155,63,638,1395,121,463,725,22,911,5.35,1486,175,707,572,1618983,KC1-1955,Municipal Stadium I,39.086,-94.558,1923,1955
OAK,Oakland Athletics,KC1,Kansas City Athletics,1956,154,52,619,1325,112,480,727,40,831,4.86,1424,187,679,636,1659943,KC1-1956,Municipal Stadium I,39.086,-94.558,1923,1955
OAK,Oakland Athletics,KC1,Kansas City Athletics,1957,154,59,563,1262,166,364,760,35,710,4.19,1344,153,565,626,1701415,KC1-1957,Municipal Stadium I,39.086,-94.558,1923,1955
OAK,Oakland Athletics,KC1,Kansas City Athletics,1958,156,73,642,1297,138,452,747,22,713,4.15,1405,150,467,721,1740760,KC1-1958,Municipal Stadium I,39.086,-94.558,1923,1955
OAK,Oakland Athletics,KC1,Kansas City Athletics,1959,154,66,681,1383,117,481,780,34,760,4.35,1452,148,492,703,1783224,KC1-1959,Municipal Stadium I,39.086,-94.558,1923,1955
OAK,Oakland Athletics,KC1,Kansas City Athletics,1960,155,58,615,1303,110,513,744,16,756,4.38,1428,160,525,664,1826200,KC1-1960,Municipal Stadium I,39.086,-94.558,1923,1955
OAK,Oakland Athletics,KC1,Kansas City Athletics,1961,162,61,683,1342,90,580,772,58,863,4.74,1519,141,629,703,1869688,KC1-1961,Municipal Stadium I,39.086,-94.558,1923,1955
OAK,Oakland Athletics,KC1,Kansas City Athletics,1962,162,72,745,1467,116,556,803,76,837,4.79,1450,199,655,825,1921995,KC1-1962,Municipal Stadium I,39.086,-94.558,1923,1955
OAK,Oakland Athletics,KC1,Kansas City Athletics,1963,162,73,615,1356,95,529,829,47,704,3.92,1417,156,540,887,1977835,KC1-1963,Municipal Stadium I,39.086,-94.558,1923,1955
OAK,Oakland Athletics,KC1,Kansas City Athletics,1964,163,57,621,1321,166,548,1104,34,836,4.71,1516,220,614,966,2034475,KC1-1964,Municipal Stadium I,39.086,-94.558,1923,1955
OAK,Oakland Athletics,KC1,Kansas City Athletics,1965,162,59,585,1294,110,521,1020,110,755,4.24,1399,161,574,882,2094808,KC1-1965,Municipal Stadium I,39.086,-94.558,1923,1955
OAK,Oakland Athletics,KC1,Kansas City Athletics,1966,160,74,564,1259,70,421,982,132,648,3.56,1281,106,630,854,2156023,KC1-1966,Municipal Stadium I,39.086,-94.558,1923,1955
OAK,Oakland Athletics,KC1,Kansas City Athletics,1967,161,62,533,1244,69,452,1019,132,660,3.68,1265,125,558,990,2215143,KC1-1967,Municipal Stadium I,39.086,-94.558,1923,1955
OAK,Oakland Athletics,OAK,Oakland Athletics,1968,163,82,569,1300,94,472,1022,147,544,2.94,1220,124,505,997,2287143,OAK-1968,Oakland Coliseum,37.751667,-122.200556,1966,Active
OAK,Oakland Athletics,OAK,Oakland Athletics,1969,162,88,740,1400,148,617,953,100,678,3.71,1356,163,586,887,2354155,OAK-1969,Oakland Coliseum,37.751667,-122.200556,1966,Active
OAK,Oakland Athletics,OAK,Oakland Athletics,1970,162,89,678,1338,171,584,977,131,593,3.3,1253,134,542,858,2431480,OAK-1970,Oakland Coliseum,37.751667,-122.200556,1966,Active
OAK,Oakland Athletics,OAK,Oakland Athletics,1971,161,101,691,1383,160,542,1018,80,564,3.05,1229,131,501,999,2506888,OAK-1971,Oakland Coliseum,37.751667,-122.200556,1966,Active
OAK,Oakland Athletics,OAK,Oakland Athletics,1972,155,93,604,1248,134,463,886,87,457,2.58,1170,96,418,862,2583448,OAK-1972,Oakland Coliseum,37.751667,-122.200556,1966,Active
OAK,Oakland Athletics,OAK,Oakland Athletics,1973,162,94,758,1431,147,595,919,128,615,3.29,1311,143,494,797,2661160,OAK-1973,Oakland Coliseum,37.751667,-122.200556,1966,Active
OAK,Oakland Athletics,OAK,Oakland Athletics,1974,162,90,689,1315,132,568,876,164,551,2.95,1322,90,430,755,2740024,OAK-1974,Oakland Coliseum,37.751667,-122.200556,1966,Active
OAK,Oakland Athletics,OAK,Oakland Athletics,1975,162,98,758,1376,151,609,846,183,606,3.27,1267,102,523,784,2820040,OAK-1975,Oakland Coliseum,37.751667,-122.200556,1966,Active
OAK,Oakland Athletics,OAK,Oakland Athletics,1976,161,87,686,1319,113,592,818,341,598,3.26,1412,96,415,711,2901208,OAK-1976,Oakland Coliseum,37.751667,-122.200556,1966,Active
OAK,Oakland Athletics,OAK,Oakland Athletics,1977,161,63,605,1284,117,516,910,176,749,4.04,1459,145,560,788,2983528,OAK-1977,Oakland Coliseum,37.751667,-122.200556,1966,Active
